# TESS Object of Interest
# File Created: 2019-10-29
# Sectors: S0001-S0015
# Date of previous TOI list release: 2019-10-17
Source Pipeline,TIC,Full TOI ID,TOI Disposition,TIC Right Ascension,TIC Declination,TMag Value,TMag Uncertainty,Orbital Epoch Value,Orbital Epoch Uncertainty,Orbital Period Value,Orbital Period Uncertainty,Transit Duration (hours) Value,Transit Duration (hours) Uncertainty,Transit Depth Value,Transit Depth Uncertainty,Sectors,Public Comment,Surface Gravity Value,Surface Gravity Uncertainty,Signal ID,Star Radius Value,Star Radius Uncertainty,Planet Radius Value,Planet Radius Uncertainty,Planet Equilibrium Temperature (K) Value,Effective Temperature Value,Effective Temperature Uncertainty,Effective Stellar Flux Value,Signal-to-noise,Centroid Offset,TFOP Master,TFOP SG1a,TFOP SG1b,TFOP SG2,TFOP SG3,TFOP SG4,TFOP SG5,Alerted,Edited
qlp,161450762,1155.01,PC,309.275852,32.471019,9.711000,1.000000,1683.925940,0.003360,1.320030,0.000370,3.175000,0.286000,552.468000,0.572376,14,Gaia parameters suggest giant star,,,1,,,,,,,,,24.000000,,3,4,3,3,4,4,4,2019-09-03T15:31:11+00:00,2019-10-17 00:41:43.648723+00:00
qlp,117256577,1156.01,PC,300.419315,26.971672,9.703000,0.600000,1684.876620,0.002100,1.687490,0.000250,2.527000,0.116000,1840.370000,433.761000,14,,,,1,,,,,,,,,37.000000,,3,4,3,3,4,4,4,2019-09-03T15:31:12+00:00,2019-10-17 00:41:46.040816+00:00
qlp,147576037,1157.01,PC,144.341553,68.458658,9.604000,0.011000,1688.690520,0.001770,13.033510,0.000350,3.034000,0.477000,2235.610000,2.440370,14,Large; possible EB,3.370000,0.080000,1,3.810000,0.160000,19.807100,1.047170,,5709.800000,117.300000,,25.000000,,3,4,3,3,4,4,4,2019-08-27T16:09:25+00:00,2019-10-17 00:41:40.146939+00:00
qlp,379931600,1158.01,PC,293.427333,29.596297,9.597000,0.006000,1685.433800,0.001300,2.925640,0.000290,4.027000,0.146000,6572.910000,752.827000,14,Could be on neighbor,,,1,1.300000,0.060000,11.611300,3.964690,,4884.500000,112.100000,,89.000000,,3,4,3,3,4,4,4,2019-09-03T15:31:11+00:00,2019-10-17 00:41:40.788673+00:00
qlp,48188920,1159.01,PC,282.420784,48.098946,9.594000,0.008000,1683.947070,0.003630,0.737740,0.000200,0.636000,0.331000,524.852000,91.608200,14,,3.940000,0.100000,1,2.100000,0.080000,5.282150,2.216350,,6449.500000,123.700000,,10.000000,,3,4,3,3,4,4,4,2019-08-27T16:09:26+00:00,2019-10-17 00:41:44.037338+00:00
qlp,89510024,1160.01,PC,301.317725,30.670696,9.577000,1.000000,1683.737200,0.007310,2.365490,0.001360,1.772000,0.596000,451.205000,3.897950,14,,,,1,,,,,,,,,13.000000,,3,4,3,3,4,4,4,2019-09-03T15:31:10+00:00,2019-10-17 00:41:43.656302+00:00
qlp,267489265,1132.01,PC,298.781337,54.781534,9.229000,0.006000,1683.679400,0.010440,1.550580,0.001120,2.956000,0.494000,303.895000,1.030810,14,TFOP FP,4.170000,0.070000,1,1.820000,0.030000,3.481880,0.213096,,7851.000000,72.900000,,10.000000,,5,5,5,5,5,5,5,2019-08-27T16:09:23+00:00,2019-10-22 18:54:19.804265+00:00
qlp,69997672,1133.01,PC,294.824105,31.958160,9.115000,0.006000,1684.234900,0.010050,1.807090,0.001230,3.297000,1.009000,414.379000,2.708340,14,,3.840000,0.090000,1,2.140000,0.110000,4.785720,0.464005,,6303.000000,168.100000,,9.000000,,3,4,3,3,4,4,4,2019-09-03T15:31:11+00:00,2019-10-17 00:41:43.681560+00:00
qlp,122220263,1134.01,PC,290.020843,36.637706,9.036000,0.006000,1688.527950,0.000500,,,7.142000,0.098000,10754.700000,0.328093,14,Single transit,4.090000,0.090000,1,1.730000,0.060000,19.722700,0.683399,,6113.400000,103.700000,,129.000000,,3,4,3,3,4,4,4,2019-09-03T15:31:11+00:00,2019-10-17 00:41:43.689872+00:00
qlp,89389197,1137.01,PC,301.177788,30.409921,8.908000,0.017000,1684.629970,0.002700,1.320470,0.000250,1.181000,0.193000,782.573000,494.057000,14,Matched to 1963523488,,,1,6.440000,0.150000,19.828200,15.761800,,4919.600000,59.000000,,11.000000,,3,4,3,3,4,4,4,2019-09-03T15:31:11+00:00,2019-10-17 00:41:46.048683+00:00
qlp,110428269,1138.01,PC,291.463077,25.189456,8.906000,0.006000,1684.205040,0.004420,0.649710,0.000180,2.076000,0.328000,570.878000,1.190440,14,Possibly EB,4.020000,0.090000,1,,,,,,8808.500000,258.600000,,13.000000,,3,4,3,3,4,4,4,2019-09-03T15:31:11+00:00,2019-10-17 00:41:40.154857+00:00
qlp,202563254,1139.01,PC,304.034245,31.925658,8.862000,0.006000,1686.573430,0.012730,4.473330,0.003230,5.069000,1.865000,1040.230000,97.770400,14,,4.200000,0.080000,1,1.820000,0.070000,6.445610,1.993470,,7786.700000,158.100000,,10.000000,,3,4,3,3,4,4,4,2019-09-03T15:31:11+00:00,2019-10-17 00:41:44.121945+00:00
qlp,284450803,1142.01,PC,290.708912,56.615447,8.640000,0.009000,1685.250130,0.000850,3.369080,0.000200,2.176000,0.156000,3704.890000,27.059500,14,Likely EB; some synchronization; check 284450770,3.820000,0.090000,1,2.680000,0.100000,17.952700,1.673870,,7518.000000,143.200000,,72.000000,,3,4,3,3,4,4,4,2019-08-27T16:09:26+00:00,2019-10-17 00:41:40.170880+00:00
qlp,160268701,1143.01,PC,182.539366,77.352246,8.633000,0.006000,1694.078750,0.001560,11.196020,0.000960,4.265000,0.327000,2814.400000,170.882000,14,,3.840000,0.090000,1,2.310000,0.060000,13.473700,3.336850,,6152.000000,75.900000,,40.000000,,3,4,3,3,4,4,4,2019-08-27T16:09:26+00:00,2019-10-17 00:41:44.015477+00:00
qlp,350995812,1145.01,PC,291.921383,36.529872,8.501000,0.008000,1685.816430,0.001490,2.971640,0.000340,1.534000,0.150000,6746.740000,977.734000,14,Likely EB,,,1,,,,,,8562.500000,998.100000,,17.000000,,3,4,3,3,4,4,4,2019-09-03T15:31:11+00:00,2019-10-17 00:41:40.162924+00:00
qlp,21755546,1146.01,PC,292.286792,30.297336,8.404000,0.006000,1684.131060,0.002640,0.659570,0.000120,1.546000,0.206000,773.369000,1.126010,14,Could be on neighbor,4.100000,,1,,,,,,8598.700000,975.000000,,20.000000,,3,4,3,3,4,4,4,2019-09-03T15:31:11+00:00,2019-10-17 00:41:44.000540+00:00
qlp,288391628,1147.01,PC,266.962184,83.428676,8.365000,0.006000,1692.152820,0.000750,10.914620,0.000140,1.780000,0.088000,3723.240000,540.208000,14,Likely EB,3.590000,0.090000,1,2.980000,0.060000,20.018200,7.637430,,6130.200000,66.400000,,48.000000,,3,4,3,3,4,4,4,2019-08-27T16:09:23+00:00,2019-10-17 00:41:40.796362+00:00
qlp,117789567,1149.01,PC,300.773998,26.892019,7.917000,0.028000,1684.489460,0.001920,2.320630,0.000290,1.331000,0.467000,1638.100000,23.287400,14,,,,1,,,,,,8737.500000,1310.600000,,11.000000,,3,4,3,3,4,4,4,2019-09-03T15:31:11+00:00,2019-10-17 00:41:43.698120+00:00
qlp,237184773,1152.01,PC,283.489831,37.380428,7.400000,0.017000,1684.085670,0.001250,6.505430,0.000570,5.290000,0.138000,2015.030000,0.312779,14,,,,1,2.070000,0.500000,10.213900,2.478360,,5485.000000,756.100000,,26.000000,,3,4,3,3,4,4,4,2019-09-03T15:31:12+00:00,2019-10-17 00:41:40.181569+00:00
spoc,409934330,1114.01,PC,302.147845,-71.552463,7.912000,0.018000,1655.350916,0.000821,2.488964,0.000126,3.014547,0.043674,3454.285031,46.165604,13,Gaia Rstar=3.577; large candidate,4.438000,0.000000,1,1.000000,0.000000,6.531553,0.058924,,8048.000000,0.000000,,68.031300,,3,4,3,3,4,4,4,2019-08-16T20:20:50+00:00,2019-10-18 21:39:01.809081+00:00
qlp,311890977,1102.01,PC,263.003839,-76.857834,10.565000,0.006000,1627.804230,0.002760,6.633710,0.000590,2.122000,0.260000,1555.340000,2.041170,13,Possible aperture-depth correlation,4.540000,0.120000,1,0.630000,0.030000,2.753750,0.160930,,4138.100000,94.200000,,26.000000,,2,4,1,1,4,4,4,2019-08-15T15:39:15+00:00,2019-10-17 00:41:40.203653+00:00
qlp,271581073,1101.01,PC,319.551142,-77.529089,10.589000,0.006000,1655.763480,0.001810,2.669110,0.000300,1.524000,0.159000,2428.580000,2.432590,13,2 stars in pixel (271581074),4.070000,0.080000,1,1.360000,0.040000,7.372950,0.313852,,5960.200000,86.300000,,43.000000,,3,4,3,3,4,4,4,2019-08-15T15:39:15+00:00,2019-10-17 00:41:40.195024+00:00
qlp,295599256,1108.01,PC,274.221544,-68.197719,9.941000,0.006000,1655.548720,0.000980,7.143860,0.000540,1.467000,0.223000,11146.400000,53.851400,13,Large,4.150000,0.070000,1,1.910000,0.110000,22.153100,1.976520,,7860.000000,220.000000,,54.000000,,3,4,3,3,4,4,4,2019-08-15T15:39:15+00:00,2019-10-17 00:41:44.109449+00:00
qlp,412014494,1111.01,PC,291.373645,-60.941006,9.387000,0.006000,1663.001910,0.003260,11.465970,0.003150,1.698000,0.687000,6655.250000,5.739350,13,,4.000000,0.080000,1,2.060000,0.060000,18.471300,0.786332,,7211.300000,110.600000,,66.000000,,3,4,3,3,4,4,4,2019-08-15T15:39:14+00:00,2019-10-17 00:41:40.212032+00:00
qlp,446549905,1110.01,PC,286.791797,-58.697213,9.679000,0.006000,1654.608890,0.000900,2.454660,0.000140,2.331000,0.243000,3879.220000,1.622430,13,,4.150000,0.080000,1,1.660000,0.100000,11.366600,0.737976,,6489.800000,201.100000,,60.000000,,3,4,3,3,4,4,4,2019-08-15T15:39:14+00:00,2019-10-17 00:41:47.046336+00:00
qlp,274151135,1105.01,PC,146.062544,-89.471552,10.281000,0.006000,1630.656350,0.003670,10.868550,0.001430,2.574000,0.721000,1261.020000,3.847750,13,Level one candidate,4.550000,0.090000,1,0.750000,0.060000,2.917070,0.297037,,4688.200000,201.000000,,16.000000,,1,4,1,1,4,4,4,2019-08-15T15:39:14+00:00,2019-10-17 00:41:43.706305+00:00
qlp,379286801,1115.01,PC,283.301871,-54.910751,10.526000,0.006000,1658.327470,0.001090,4.451990,0.000350,2.109000,0.087000,8483.380000,2082.290000,-,V-shaped and possibly EB,4.200000,0.090000,1,1.570000,0.060000,15.885800,7.890420,,6708.300000,119.700000,,55.000000,,3,4,3,3,4,4,4,2019-08-15T15:39:14+00:00,2019-10-17 00:41:46.056528+00:00
qlp,290348382,1113.01,PC,328.705970,-77.336754,9.669000,0.007000,1658.787150,0.002380,6.440490,0.001150,1.854000,0.123000,7268.050000,7.541600,-,2 stars in the same pixel (290348383),4.710000,0.010000,1,,,,,,3744.000000,247.300000,,19.000000,,3,4,3,3,4,4,4,2019-08-15T15:39:14+00:00,2019-10-17 00:41:40.803953+00:00
qlp,318608749,1100.01,PC,9.126146,-83.567072,10.514000,0.006000,1341.916670,0.005630,20.073080,0.000530,4.055000,0.417000,1132.230000,2.582600,13,Could be some multiple of nominal period,4.370000,0.080000,1,1.210000,0.070000,4.463110,0.325903,,5642.600000,154.900000,,13.000000,,3,4,3,3,4,4,4,2019-08-15T15:39:13+00:00,2019-10-17 00:41:43.713929+00:00
qlp,369864738,1112.01,PC,163.629388,-87.269700,9.516000,0.006000,1626.541680,0.005850,2.781860,0.000500,2.456000,0.428000,451.205000,1.160680,-,,3.920000,0.090000,1,2.230000,0.100000,5.217810,0.358921,,6320.100000,145.900000,,15.000000,,3,4,3,3,4,4,4,2019-08-15T15:39:13+00:00,2019-10-17 00:41:40.220293+00:00
qlp,351603103,1103.01,PC,310.086577,-63.789854,10.560000,0.007000,1655.052350,0.001990,2.942560,0.000360,4.376000,0.257000,4420.370000,13.225900,13,Likely EB,,,1,2.560000,0.130000,18.749200,1.390010,,4681.000000,115.100000,,27.000000,,3,4,3,3,4,4,4,2019-08-15T15:39:13+00:00,2019-10-17 00:41:45.922263+00:00
qlp,384513078,1106.01,PC,253.109793,-79.135147,10.072000,0.006000,1630.719370,0.008280,11.114900,0.002950,2.260000,0.450000,828.587000,3.596990,13,,,,1,4.950000,0.090000,15.662300,1.069480,,4902.000000,44.200000,,9.000000,,3,4,3,3,4,4,4,2019-08-15T15:39:13+00:00,2019-10-17 00:41:40.229138+00:00
qlp,90919952,1118.01,PC,277.432940,-44.625484,10.508000,0.006000,1660.163160,0.001210,4.138120,0.000360,3.911000,0.490000,5107.860000,2.566490,13,Likely EB,,,1,,,,,,4898.400000,88.700000,,70.000000,,3,4,3,3,4,4,4,2019-08-22T14:42:10+00:00,2019-10-17 00:41:44.030011+00:00
qlp,261369656,1119.01,PC,292.604696,-46.277949,10.502000,0.006000,1666.521990,0.001880,10.956630,0.002030,3.588000,0.259000,3521.350000,1477.420000,13,,3.920000,0.090000,1,2.020000,0.350000,13.153700,8.812950,,6377.300000,566.200000,,30.000000,,3,4,3,3,4,4,4,2019-08-22T14:42:11+00:00,2019-10-17 00:41:40.237401+00:00
qlp,143257766,1120.01,PC,293.389202,-45.892684,10.406000,0.006000,1656.448540,0.001250,1.662550,0.000130,3.285000,0.073000,5639.190000,0.848015,13,Could be on neighbor TIC 143257774; has stellar companion TIC 143257770 with equal brightness and stellar mass,4.230000,0.080000,1,1.570000,0.050000,13.006900,0.476590,,7263.300000,125.700000,,70.000000,,3,4,3,3,4,4,4,2019-08-22T14:42:11+00:00,2019-10-17 00:41:44.059217+00:00
qlp,24094603,1121.01,PC,269.648649,-46.065423,10.363000,0.022000,1658.610520,0.006210,4.076110,0.002000,2.062000,0.503000,1454.180000,5.367460,13,possibly stellar variability,,,1,,,,,,,,,12.000000,,3,4,3,3,4,4,4,2019-08-22T14:42:11+00:00,2019-10-17 00:41:40.245524+00:00
qlp,304774444,1122.01,PC,281.369452,-52.262820,10.293000,0.007000,1658.774210,0.004230,3.626540,0.001060,3.298000,0.319000,837.790000,0.920342,13,Likely stellar variability,,,1,,,,,,6362.000000,174.100000,,16.000000,,3,4,3,3,4,4,4,2019-08-22T14:42:11+00:00,2019-10-17 00:41:43.721796+00:00
qlp,469782185,1123.01,PC,292.391616,-37.304016,10.240000,0.006000,1658.040870,0.000260,1.209280,0.000020,1.886000,0.025000,11883.800000,825.818000,13,Large candidate,4.230000,0.080000,1,1.270000,0.070000,15.176400,4.099400,,5159.800000,156.300000,,210.000000,,3,4,3,3,4,4,4,2019-08-22T14:42:10+00:00,2019-10-17 00:41:43.729596+00:00
qlp,128790976,1124.01,PC,300.212586,-43.982016,7.223000,0.006000,1657.431060,0.000540,3.518740,0.000140,2.739000,0.107000,5300.270000,743.225000,13,Odd/even and likely EB,4.240000,0.090000,1,1.570000,0.040000,12.550000,4.713280,,6541.000000,94.000000,,88.000000,,3,4,3,3,4,4,4,2019-08-22T14:42:10+00:00,2019-10-17 00:41:41.407263+00:00
qlp,80166433,1125.01,PC,298.287638,-46.370021,8.046000,0.006000,1656.148890,0.003080,1.546020,0.000270,0.852000,0.186000,405.173000,2.857410,13,,3.950000,0.070000,1,,,,,,8374.000000,508.700000,,11.000000,,3,4,3,3,4,4,4,2019-08-22T14:42:10+00:00,2019-10-17 00:41:41.774932+00:00
qlp,405862830,1126.01,PC,279.062433,-43.620652,10.358000,0.006000,1658.248050,0.004810,1.626520,0.000480,3.355000,0.478000,975.820000,1.329590,-,Possibly stellar variability,4.640000,0.080000,1,0.760000,0.010000,2.622670,0.109288,,5034.000000,48.800000,,19.000000,,2,4,1,1,4,4,4,2019-08-22T14:42:11+00:00,2019-10-17 00:41:41.833598+00:00
qlp,269450900,1127.01,PC,292.195286,-36.000260,7.316000,0.006000,1657.630730,0.001340,2.324390,0.000210,4.453000,0.059000,2704.180000,165.431000,13,Possible centroid shift,3.930000,0.070000,1,,,,,,8268.500000,268.200000,,88.000000,,3,4,3,3,4,4,4,2019-08-22T14:42:11+00:00,2019-10-17 00:41:40.261766+00:00
qlp,425721385,1128.01,PC,289.761699,-43.073984,9.730000,0.006000,1663.152450,0.005500,13.549900,0.005640,1.795000,0.720000,1086.230000,19.134100,13,,4.090000,0.080000,1,1.730000,0.160000,6.261250,1.023460,,5928.000000,290.900000,,10.000000,,3,4,3,3,4,4,4,2019-08-22T14:42:11+00:00,2019-10-17 00:41:40.253702+00:00
qlp,91576611,1129.01,PC,284.157870,-29.398293,8.782000,0.007000,1659.069270,0.002890,4.436510,0.001010,3.365000,0.269000,1398.990000,594.271000,13,centroid shift; slightly v-shaped transit,3.910000,0.100000,1,2.390000,0.070000,9.844510,6.423590,,6772.000000,104.900000,,20.000000,,3,4,3,3,4,4,4,2019-08-22T14:42:10+00:00,2019-10-17 00:41:44.022793+00:00
spoc,287156968,1230.01,PC,118.129059,-83.824731,9.600000,0.021000,1620.312432,0.004538,25.059898,0.003515,6.792596,0.613359,598.556509,45.908110,"13, 12, 11",,4.265630,0.273635,1,1.228740,0.151817,3.032344,1.145623,,5696.000000,188.000000,,12.212118,,2,4,2,2,4,4,4,2019-08-26T19:21:33+00:00,2019-10-28 21:05:23.928926+00:00
spoc,31858844,1070.01,KP,289.478676,-32.861130,11.392000,0.000000,1655.579241,0.000532,2.977615,0.000098,3.256970,0.030226,43218.111683,416.727780,13,triggered by nearby event on 31858843 (WASP-123b),4.292190,0.000000,1,1.280000,0.000000,26.884230,0.196978,,5740.000000,0.000000,,108.842780,,5,5,5,5,5,5,5,2019-08-16T20:20:41+00:00,2019-10-18 21:38:49.540289+00:00
spoc,31858843,1069.01,KP,289.479318,-32.859977,10.391000,0.018000,1655.578988,0.000396,2.977692,0.000074,3.080030,0.024719,17769.651646,144.522170,13,WASP-123b,4.258240,0.298282,1,1.240330,0.168855,16.759076,2.285064,,5703.000000,188.000000,,118.221170,,5,5,5,5,5,5,5,2019-08-16T20:20:41+00:00,2019-10-18 21:39:06.668793+00:00
qlp,375225453,1096.01,PC,133.827009,-73.173390,10.110000,0.006000,1571.699010,0.004010,0.921450,0.000070,1.418000,0.221000,340.725000,0.711331,"12, 11, 10",,3.650000,0.090000,1,3.090000,0.300000,6.265170,0.678264,,6081.000000,299.400000,,14.000000,,3,4,3,3,4,4,4,2019-08-12T16:22:54+00:00,2019-10-17 00:41:40.269745+00:00
qlp,360630575,1097.01,PC,189.776674,-74.573991,8.722000,0.006000,1604.576250,0.003530,9.187570,0.001240,2.343000,0.441000,469.617000,1.132670,"12, 11",bright potential L1 candidate,4.480000,0.080000,1,0.990000,0.010000,2.349670,0.119331,,5875.000000,37.900000,,12.000000,,1,4,1,1,4,4,4,2019-08-12T16:22:54+00:00,2019-10-17 00:41:44.096997+00:00
spoc,468148930,1086.01,PC,305.567047,-88.568464,12.151000,0.018000,1655.293549,0.002648,3.717407,0.000594,5.586155,0.180414,5061.526835,139.352190,13,,4.337870,2.003530,1,1.148780,1.148780,8.256840,8.265222,,5818.000000,190.000000,,19.579142,,3,4,3,3,4,4,4,2019-08-16T20:20:50+00:00,2019-10-18 21:38:59.793019+00:00
spoc,383390264,1098.01,PC,192.592205,-88.121055,8.739000,0.023000,1660.459177,0.002229,10.184903,0.001731,2.643326,0.521590,682.597628,88.296770,13,uncertainties for period and transit depth likely much larger than reported due to variability,4.348140,0.271419,1,1.199770,0.138044,3.189129,2.140449,,6153.000000,194.000000,,8.282021,,2,4,1,1,4,4,4,2019-08-16T20:20:49+00:00,2019-10-28 21:05:26.724381+00:00
spoc,380783252,1059.01,PC,269.714483,-60.921842,9.801000,0.037000,1660.541059,0.000406,9.449544,0.000281,2.171769,0.043131,24877.555022,448.015660,13,,4.397580,2.004080,1,1.030690,1.030690,23.233708,24.368483,,5509.000000,186.000000,,118.415375,,3,4,3,3,4,4,4,2019-08-16T20:20:49+00:00,2019-10-18 21:39:02.979376+00:00
spoc,380589029,1084.01,KP,268.890685,-61.747309,12.211000,0.018000,1653.974023,0.000425,1.348449,0.000033,2.409878,0.030056,19716.185692,184.761520,13,HATS-24b,4.384840,0.000000,1,1.170000,0.000000,16.823213,0.156220,,6346.000000,0.000000,,52.870550,,5,5,5,5,5,5,5,2019-08-16T20:20:49+00:00,2019-10-18 21:38:58.267023+00:00
spoc,379240073,1079.01,PC,283.119462,-55.387918,13.056000,0.021000,1656.382756,0.003137,3.164147,0.000607,1.598864,0.308070,7491.851204,654.303700,13,Could be blended,4.220680,0.000000,1,1.487590,1.487590,13.276169,13.481318,,6519.000000,194.000000,,10.679671,,3,4,3,3,4,4,4,2019-08-16T20:20:49+00:00,2019-10-18 21:38:58.219258+00:00
spoc,370133522,1078.01,PC,306.925400,-56.457300,10.281000,0.059000,1654.105559,0.000752,0.518224,0.000025,0.718441,0.227664,847.714651,62.324790,13,Potential level one candidate,4.886930,0.098941,1,0.383000,0.017000,1.134860,1.071290,,3325.000000,102.000000,,13.989969,,1,4,1,1,4,4,4,2019-08-16T20:20:48+00:00,2019-10-18 21:39:02.246999+00:00
spoc,369960846,1077.01,PC,173.812945,-88.096268,13.389000,0.018000,1654.106761,0.001087,1.606295,0.000101,1.974814,0.087728,18133.394717,473.976680,13,,4.461700,2.003680,1,0.914109,0.914109,12.274219,12.286726,,5192.000000,182.000000,,28.291325,,3,4,3,3,4,4,4,2019-08-16T20:20:48+00:00,2019-10-18 21:38:57.514556+00:00
spoc,366989877,1054.01,PC,302.114169,-54.317466,8.407000,0.017000,1664.973031,0.002548,15.505290,0.003586,5.092786,0.399104,623.092280,39.131664,13,Potential level one candidate; check neighbor 366989874,4.308810,0.268555,1,1.248110,0.142033,3.181526,0.894988,,6122.000000,194.000000,,14.495575,,2,4,1,1,4,4,4,2019-08-16T20:20:48+00:00,2019-10-18 21:38:57.412666+00:00
spoc,360742636,1076.01,KP,294.633633,-55.330097,11.214000,0.018000,1654.163363,0.000358,2.549553,0.000052,2.598449,0.026225,15944.373165,119.393570,13,HATS-33b,4.446530,0.000000,1,1.020000,0.000000,13.024976,0.122357,,5659.000000,0.000000,,127.396850,,5,5,5,5,5,5,5,2019-08-16T20:20:48+00:00,2019-10-18 21:38:57.129484+00:00
spoc,351601843,1075.01,PC,309.972306,-65.449409,11.074000,0.018000,1654.251386,0.001691,0.604763,0.000063,1.063609,0.315617,968.460550,85.293210,13,Possible stellar variability,4.609630,0.230678,1,0.653189,0.064645,2.036747,2.482144,,4046.000000,170.000000,,10.701904,,2,4,1,1,4,4,4,2019-08-16T20:20:48+00:00,2019-10-18 21:38:57.080494+00:00
spoc,327301957,1074.01,PC,310.760836,-72.010430,10.562000,0.018000,1662.652196,0.005474,13.925997,0.007779,4.475409,0.470037,1550.688870,142.723040,13,possible L1 candidate,4.630950,0.280579,1,0.753918,0.096197,3.470318,0.529515,,5206.000000,183.000000,,10.275379,,2,4,1,1,4,4,4,2019-08-16T20:20:47+00:00,2019-10-18 21:38:56.604496+00:00
spoc,323132914,1057.01,PC,127.994223,-78.407425,9.372000,0.018000,1658.598798,0.008994,16.592106,0.012633,10.630726,0.790275,410.423965,53.324825,13,Single transit (first one) and possible scattered light; small potentially level one candidate,4.461380,0.269980,1,0.968952,0.116848,2.015789,0.620677,,5599.000000,187.000000,,8.120409,,1,4,1,1,4,4,4,2019-08-16T20:20:47+00:00,2019-10-18 21:38:56.485606+00:00
spoc,322270620,1083.01,PC,296.829400,-87.321600,12.075000,0.040000,1666.870040,0.003261,12.958787,0.004661,2.013102,0.440213,3299.743118,397.193850,13,Likely stellar variability,4.812570,0.359456,1,0.448000,0.069000,2.704172,0.789766,,3614.000000,64.000000,,7.605977,,2,4,1,1,4,4,4,2019-08-16T20:20:47+00:00,2019-10-18 21:38:56.410027+00:00
spoc,320004517,1055.01,PC,293.285757,-54.532360,8.065000,0.018000,1661.062842,0.001217,17.471139,0.001692,4.319798,0.186523,1258.553171,52.181797,13,Potential level one candidate; two transits may have some odd-even,4.499250,0.019231,1,1.078240,0.095000,3.864567,0.570951,,5783.540000,7.824290,,23.528374,,2,4,1,1,4,4,4,2019-08-16T20:20:47+00:00,2019-10-18 21:39:00.443465+00:00
spoc,299799658,1062.01,PC,38.118696,-78.023804,9.438000,0.018000,1654.616125,0.004104,4.117186,0.001036,1.276268,0.684747,512.024610,102.888824,13,Potential level one candidate,4.509420,0.276077,1,0.891868,0.109304,2.027782,6.103818,,5394.000000,185.000000,,7.392250,,1,4,1,1,4,4,4,2019-08-16T20:20:47+00:00,2019-10-18 21:38:55.744706+00:00
spoc,290348383,1099.01,PC,328.713617,-77.338017,7.394000,0.032000,1658.789239,0.001028,6.441615,0.000548,1.797168,0.141415,854.541598,57.974663,13,Could be on target star or neighbor,4.438000,0.000000,1,1.000000,0.000000,3.111721,0.587014,,4867.000000,179.000000,,13.513406,,2,4,1,1,4,4,4,2019-08-16T20:20:46+00:00,2019-10-18 21:39:01.667650+00:00
spoc,261108236,1082.01,PC,83.276016,-80.815658,11.783000,0.018000,1658.778595,0.004294,16.347876,0.006145,3.041276,0.668904,2614.100281,308.904170,13,,4.573450,0.230511,1,0.702580,0.069684,3.568121,2.176626,,4310.000000,173.000000,,8.406233,,2,4,1,1,4,4,4,2019-08-16T20:20:45+00:00,2019-10-18 21:38:53.874385+00:00
spoc,259863352,1051.01,PC,40.363762,-71.462488,7.089000,0.017000,1657.736625,0.007425,21.701669,0.009532,8.267642,0.508898,211.656733,25.132692,13,Potential level one target around bright star,4.438000,0.000000,1,1.564860,0.186629,2.375149,0.698345,,5625.000000,80.000000,,8.587160,,2,4,1,1,4,4,4,2019-08-16T20:20:45+00:00,2019-10-18 21:38:53.484959+00:00
spoc,253990973,1061.01,PC,284.688764,-41.242164,9.695000,0.019000,1654.253249,0.003078,0.540933,0.000107,1.674337,0.329757,257.347459,27.641214,13,Likely stellar variability but it is a potential level one candidate,4.253420,0.296670,1,1.219350,0.164580,2.285010,0.573230,,5525.000000,186.000000,,8.619074,,2,4,1,1,4,4,4,2019-08-16T20:20:44+00:00,2019-10-18 21:38:53.158766+00:00
